	APMC	commodity	year	arrivals_in_qtl	min_price	max_price	modal_price	date	district_name	state_name
33942	220	174	2016	469	251	416	332	8	20	0
33943	220	116	2016	399	296	458	377	8	20	0
33944	220	163	2016	11918	545	1203	879	8	20	0
33945	220	190	2016	26347	633	1358	984	8	20	0
33946	220	72	2016	4609	4048	5548	4916	8	20	0
33947	220	194	2016	8597	3333	4677	3998	8	20	0
33948	220	21	2016	8958	2565	4245	3389	8	20	0
33949	220	70	2016	3224	2481	3338	2908	8	20	0
33950	221	1	2016	61	166	346	264	8	20	0
33951	221	32	2016	33	404	627	521	8	20	0
33952	221	95	2016	77	360	652	511	8	20	0
33953	221	39	2016	1053	495	898	697	8	20	0
33954	221	115	2016	235	544	901	710	8	20	0
33955	221	151	2016	639	1515	2004	1759	8	20	0
33956	221	174	2016	43	136	318	216	8	20	0
33957	221	163	2016	243	328	932	470	8	20	0
33958	252	126	2015	35461	2042	4549	3864	8	20	0
33959	252	126	2016	85453	211	700	528	8	20	0
33960	253	147	2015	17347	250	7929	4921	8	20	0
33961	253	147	2016	9233	252	10300	4190	8	20	0
33962	253	126	2015	109181	2123	4763	4195	8	20	0
33963	253	126	2016	303287	247	880	642	8	20	0
33964	253	190	2015	292714	345	1527	1103	8	20	0
33965	253	190	2016	162700	352	1293	933	8	20	0
33966	285	7	2015	158	1344	1521	1442	8	20	0
33967	285	7	2016	418	1517	1986	1818	8	20	0
33968	285	197	2015	213	1528	1704	1588	8	20	0
33969	285	197	2016	102	1699	1995	1825	8	20	0
33970	285	106	2015	537	1407	1482	1460	8	20	0
33971	285	106	2016	57	1609	1670	1646	8	20	0
33972	285	68	2015	81	3364	4189	3935	8	20	0
33973	285	68	2016	77	5335	6700	6151	8	20	0
33974	285	85	2016	1	2011	2011	2011	8	20	0
33975	285	71	2016	2	5700	5700	5700	8	20	0
33976	285	74	2015	64	4221	6316	5203	8	20	0
33977	285	74	2016	29	3970	5041	4672	8	20	0
33978	285	147	2015	1615	478	4894	3613	8	20	0
33979	285	147	2016	4970	830	5139	3611	8	20	0
33980	285	126	2015	83998	2169	4625	3869	8	20	0
33981	285	126	2016	98063	225	808	640	8	20	0
33982	308	7	2015	288	1328	1546	1441	8	20	0
33983	308	7	2016	408	1605	1937	1781	8	20	0
33984	308	197	2015	1786	1526	1696	1593	8	20	0
33985	308	197	2016	309	1762	1904	1820	8	20	0
33986	308	169	2015	88	1004	1298	1183	8	20	0
33987	308	169	2016	20	1460	1569	1523	8	20	0
33988	308	106	2015	12	1476	1541	1510	8	20	0
33989	308	155	2015	1	1502	1502	1502	8	20	0
33990	308	68	2015	133	3575	4343	4050	8	20	0
33991	308	68	2016	220	5684	7401	7117	8	20	0
33992	308	113	2016	2	5500	5500	5500	8	20	0
33993	308	71	2015	2	7700	8101	8000	8	20	0
33994	308	71	2016	1	6300	6300	6300	8	20	0
33995	308	143	2015	226	3838	3958	3906	8	20	0
33996	308	74	2015	3	6300	6376	6350	8	20	0
33997	308	74	2016	8	3900	5801	5500	8	20	0
33998	308	171	2015	11	3247	3288	3250	8	20	0
33999	308	171	2016	26	3473	3551	3532	8	20	0
34000	308	126	2015	25979	1211	4825	4076	8	20	0
34001	308	126	2016	172659	73	902	615	8	20	0
34002	329	126	2016	210442	397	814	674	8	20	0
34003	346	7	2015	111	1359	1476	1434	8	20	0
34004	346	7	2016	363	1543	1865	1712	8	20	0
34005	346	197	2015	63	1540	1633	1559	8	20	0
34006	346	197	2016	6	1784	1784	1784	8	20	0
34007	346	169	2016	57	1631	1715	1666	8	20	0
34008	346	106	2015	10	1379	1413	1407	8	20	0
34009	346	106	2016	24	1627	1687	1673	8	20	0
34010	346	68	2015	32	3647	4122	3896	8	20	0
34011	346	68	2016	63	5020	5468	5393	8	20	0
34012	346	71	2015	586	7307	8005	7767	8	20	0
34013	346	126	2015	60752	1539	4840	4179	8	20	0
34014	346	126	2016	142338	246	801	619	8	20	0
34015	64	106	2015	6386	1352	1449	1399	12	20	0
34016	64	99	2015	8	3633	3783	3700	12	20	0
34017	64	44	2015	17	1005	1430	1330	12	20	0
34018	64	126	2014	135350	242	1673	1447	12	20	0
34019	64	126	2015	214699	553	1495	1142	12	20	0
34020	64	190	2015	177	583	1953	1382	12	20	0
34021	72	184	2014	1	3200	3200	3200	12	20	0
34022	72	7	2014	548	1257	1402	1319	12	20	0
34023	72	7	2015	249	1368	1516	1448	12	20	0
34024	72	197	2014	69	1497	1567	1510	12	20	0
34025	72	197	2015	163	1506	1654	1567	12	20	0
34026	72	169	2014	29	2009	2250	2099	12	20	0
34027	72	169	2015	9	1301	1343	1311	12	20	0
34028	72	106	2014	25628	952	1201	1106	12	20	0
34029	72	106	2015	45839	1271	1512	1475	12	20	0
34030	72	155	2015	1	1400	1400	1400	12	20	0
34031	72	43	2014	4	2348	2605	2515	12	20	0
34032	72	43	2015	2	3135	3135	3135	12	20	0
34033	72	68	2014	39	2793	3445	3141	12	20	0
34034	72	68	2015	45	3853	4237	4098	12	20	0
34035	72	85	2014	1	2000	2000	2000	12	20	0
34036	72	85	2015	11	3355	3564	3397	12	20	0
34037	72	113	2015	22	7322	8039	7900	12	20	0
34038	72	71	2014	13	7498	7571	7534	12	20	0
34039	72	71	2015	6	7470	7470	7470	12	20	0
34040	72	143	2014	1	3800	3800	3800	12	20	0
34041	72	143	2015	58	7940	8336	8220	12	20	0
34042	72	18	2014	3	5262	5262	5262	12	20	0
34043	72	73	2015	1	2000	2000	2000	12	20	0
34044	72	126	2014	89012	805	1764	1506	12	20	0
34045	72	126	2015	125866	813	1529	1160	12	20	0
34046	83	126	2014	56065	1253	1814	1499	12	20	0
34047	83	126	2015	86607	768	1599	1101	12	20	0
34048	96	99	2014	90	2930	3000	2965	12	20	0
34049	96	99	2015	6	1900	1900	1900	12	20	0
34050	96	55	2014	2451	1153	1428	1298	12	20	0
34051	96	55	2015	1683	1284	1780	1542	12	20	0
34052	96	44	2014	6	3000	3000	3000	12	20	0
34053	96	17	2014	102	2834	3026	2930	12	20	0
34054	96	17	2015	57	1150	1675	1413	12	20	0
34055	96	25	2014	1158	975	1159	1062	12	20	0
34056	96	25	2015	66	1300	1575	1438	12	20	0
34057	96	26	2015	9	950	1900	1425	12	20	0
34058	96	190	2014	6147	1119	1476	1302	12	20	0
34059	96	190	2015	7980	1526	2210	1872	12	20	0
34060	96	21	2014	405	2215	2788	2503	12	20	0
34061	96	21	2015	475	1311	1890	1638	12	20	0
34062	137	7	2014	419	1132	1335	1241	12	20	0
34063	137	7	2015	272	1341	1473	1395	12	20	0
34064	137	197	2014	409	1443	1602	1516	12	20	0
34065	137	197	2015	490	1529	1644	1570	12	20	0
34066	137	106	2014	80500	858	1221	1159	12	20	0
34067	137	106	2015	55000	1186	1544	1454	12	20	0
34068	137	68	2014	59	2622	2645	2631	12	20	0
34069	137	71	2014	3	7500	7500	7500	12	20	0
34070	137	71	2015	10	7100	7100	7100	12	20	0
34071	137	143	2014	6	3050	3100	3100	12	20	0
34072	137	143	2015	90	7592	8214	7986	12	20	0
34073	137	74	2014	159	3373	5384	4738	12	20	0
34074	137	74	2015	60	4157	4825	4611	12	20	0
34075	137	171	2014	520	3184	3283	3240	12	20	0
34076	137	171	2015	540	3563	3717	3668	12	20	0
34077	137	126	2014	54700	400	1817	1483	12	20	0
34078	137	126	2015	75110	330	1543	1137	12	20	0
34079	169	7	2014	528	1176	1442	1366	12	20	0
34080	169	7	2015	450	1334	1803	1573	12	20	0
34081	169	197	2014	1987	1570	1935	1621	12	20	0
34082	169	197	2015	2087	1575	2109	1701	12	20	0
34083	169	169	2014	11	1734	1854	1854	12	20	0
34084	169	169	2015	34	1664	1826	1763	12	20	0
34085	169	106	2014	44426	875	1165	1099	12	20	0
34086	169	106	2015	34630	1213	1488	1438	12	20	0
34087	169	155	2014	1	1592	1592	1592	12	20	0
34088	169	155	2015	5	1681	1681	1681	12	20	0
34089	169	68	2014	281	2046	2884	2667	12	20	0
34090	169	68	2015	321	3014	4598	4289	12	20	0
34091	169	71	2014	31	4951	7963	7521	12	20	0
34092	169	71	2015	6	5826	6826	6338	12	20	0
34093	169	143	2015	31	7981	8086	8051	12	20	0
34094	169	18	2014	25	4075	5365	5295	12	20	0
34095	169	18	2015	4	7501	8401	7901	12	20	0
34096	169	74	2015	4	4599	4599	4599	12	20	0
34097	169	171	2014	7836	1713	3336	3289	12	20	0
34098	169	171	2015	4528	2410	3712	3674	12	20	0
34099	169	182	2014	1	2701	2701	2701	12	20	0
34100	169	126	2014	285055	940	1651	1464	12	20	0
34101	169	126	2015	393152	919	1693	1275	12	20	0
34102	170	126	2015	45944	632	1305	1069	12	20	0
34103	171	7	2015	51	1575	1670	1654	12	20	0
34104	171	197	2015	906	1507	1885	1673	12	20	0
34105	171	106	2015	36616	1228	1486	1416	12	20	0
34106	171	68	2015	3	3951	4451	4400	12	20	0
34107	171	171	2015	3312	1642	3770	3628	12	20	0
34108	183	7	2014	2282	1251	1530	1365	12	20	0
34109	183	7	2015	1839	1375	1767	1580	12	20	0
34110	183	197	2014	1192	1454	1714	1483	12	20	0
34111	183	197	2015	1750	1518	1970	1710	12	20	0
34112	183	169	2014	217	1772	2372	2138	12	20	0
34113	183	106	2014	59856	1250	1519	1399	12	20	0
34114	183	106	2015	76225	1344	1478	1399	12	20	0
34115	183	68	2014	155	3152	3283	3217	12	20	0
34116	183	68	2015	109	3580	4865	4228	12	20	0
34117	183	85	2014	3	3601	3890	3800	12	20	0
34118	183	113	2015	18	7010	8076	7705	12	20	0
34119	183	71	2014	57	6914	7863	7607	12	20	0
34120	183	71	2015	18	6045	7422	6672	12	20	0
34121	183	143	2015	293	6462	7767	7590	12	20	0
34122	183	74	2014	12	4100	4376	4175	12	20	0
34123	183	74	2015	139	3778	4881	4582	12	20	0
34124	183	171	2014	90	3088	3423	3216	12	20	0
34125	183	171	2015	64	3451	3777	3654	12	20	0
34126	183	126	2014	110184	598	1554	1335	12	20	0
34127	183	126	2015	192125	413	1588	1096	12	20	0
34128	191	7	2014	620	1163	1476	1360	12	20	0
34129	191	7	2015	128	1408	1589	1508	12	20	0
34130	191	197	2014	147	1466	1748	1565	12	20	0
34131	191	197	2015	10	1542	1585	1569	12	20	0
34132	191	106	2014	71194	1002	1167	1111	12	20	0
34133	191	106	2015	24240	1341	1477	1444	12	20	0
34134	191	68	2014	24	2000	2842	2539	12	20	0
34135	191	68	2015	31	4240	5013	4766	12	20	0
34136	191	71	2014	6	5851	7938	7876	12	20	0
34137	191	71	2015	6	6984	7528	7100	12	20	0
34138	191	143	2015	6	7976	8171	8118	12	20	0
34139	191	126	2014	204871	697	1645	1451	12	20	0
34140	191	126	2015	255719	619	1491	1188	12	20	0
34141	215	7	2014	7270	1066	1394	1235	12	20	0
34142	215	7	2015	530	1344	1720	1584	12	20	0
34143	215	197	2014	261	1489	1581	1523	12	20	0
34144	215	197	2015	39	1574	1719	1645	12	20	0
34145	215	169	2014	3	1500	1800	1799	12	20	0
34146	215	169	2015	4	1131	1625	1131	12	20	0
34147	215	106	2014	55342	942	1117	1044	12	20	0
34148	215	106	2015	33468	1307	1433	1382	12	20	0
34149	215	68	2014	66	1812	2347	2146	12	20	0
34150	215	68	2015	6	3176	4326	3601	12	20	0
34151	215	85	2014	12	2636	2863	2743	12	20	0
34152	215	71	2014	27	6506	7683	7095	12	20	0
34153	215	71	2015	3	2500	6400	4000	12	20	0
34154	215	143	2014	18	3659	3918	3918	12	20	0
34155	215	143	2015	50	6716	8236	7678	12	20	0
34156	215	74	2014	165	4285	5118	4708	12	20	0
34157	215	74	2015	119	3799	5124	4923	12	20	0
34158	215	171	2014	19	3420	3430	3420	12	20	0
34159	215	171	2015	66	3255	3711	3624	12	20	0
34160	215	126	2014	65040	690	1618	1396	12	20	0
34161	215	126	2015	142215	530	1485	1164	12	20	0
34162	220	74	2014	97	2746	5226	4085	12	20	0
34163	220	74	2015	22	2500	4150	3600	12	20	0
34164	220	144	2015	195	1850	3850	2900	12	20	0
34165	220	19	2014	136	838	1825	1338	12	20	0
34166	220	19	2015	753	1077	1785	1458	12	20	0
34167	220	147	2014	9780	2135	6620	4550	12	20	0
34168	220	147	2015	46311	2071	4469	3092	12	20	0
34169	220	69	2015	6	200	400	300	12	20	0
34170	220	102	2014	729	1236	2411	1957	12	20	0
34171	220	117	2014	2741	816	2426	1563	12	20	0
34172	220	117	2015	648	2067	4150	2993	12	20	0
34173	220	135	2015	250	600	1613	1100	12	20	0
34174	220	76	2014	117	903	1756	1300	12	20	0
34175	220	3	2014	1138	6174	10889	8556	12	20	0
34176	220	3	2015	2958	5156	8733	6847	12	20	0
34177	220	127	2014	200	1300	3000	2100	12	20	0
34178	220	127	2015	7675	600	1511	1041	12	20	0
34179	220	160	2014	1131	1738	2265	1986	12	20	0
34180	220	160	2015	2116	1316	2004	1688	12	20	0
34181	220	64	2014	431	3238	4392	3908	12	20	0
34182	220	64	2015	417	2984	4176	3610	12	20	0
34183	220	148	2014	23249	1942	2558	2308	12	20	0
34184	220	148	2015	48683	691	1232	992	12	20	0
34185	220	99	2014	599	2030	4092	3153	12	20	0
34186	220	99	2015	3620	1526	3000	2268	12	20	0
34187	220	178	2014	14045	826	1820	1300	12	20	0
34188	220	178	2015	4231	2911	5303	3967	12	20	0
34189	220	20	2014	6	800	1500	1100	12	20	0
34190	220	20	2015	16373	798	1611	1186	12	20	0
34191	220	55	2014	4934	792	1777	1375	12	20	0
34192	220	55	2015	2554	583	1072	814	12	20	0
34193	220	28	2014	2346	1115	1800	1551	12	20	0
34194	220	28	2015	556	2416	3700	2948	12	20	0
34195	220	37	2014	229	2805	5353	4415	12	20	0
34196	220	60	2014	4645	2589	4588	3594	12	20	0
34197	220	60	2015	9302	2728	4074	3336	12	20	0
34198	220	62	2015	2103	1482	2690	2104	12	20	0
34199	220	44	2014	5843	1559	3075	2411	12	20	0
34200	220	44	2015	16810	1141	2058	1543	12	20	0
34201	220	126	2014	20888	323	1798	1569	12	20	0
34202	220	126	2015	68707	768	1551	1150	12	20	0
34203	220	95	2014	745	650	1764	1264	12	20	0
34204	220	95	2015	8872	1043	2009	1484	12	20	0
34205	220	17	2014	3127	2196	4020	3118	12	20	0
34206	220	17	2015	10501	2129	4169	3097	12	20	0
34207	220	25	2014	18158	592	1206	915	12	20	0
34208	220	25	2015	14597	623	1144	889	12	20	0
34209	220	39	2014	9483	750	3307	2233	12	20	0
34210	220	39	2015	21545	1255	2393	1748	12	20	0
34211	220	58	2014	388	2281	4863	4006	12	20	0
34212	220	58	2015	839	4519	14537	8135	12	20	0
34213	220	115	2014	3704	589	1686	1193	12	20	0
34214	220	115	2015	6694	1390	2571	1845	12	20	0
34215	220	26	2014	4154	2710	5653	4196	12	20	0
34216	220	26	2015	9869	1729	3002	2337	12	20	0
34217	220	151	2014	661	929	2006	1493	12	20	0
34218	220	151	2015	600	10	22	16	12	20	0
34219	220	174	2014	89	286	582	450	12	20	0
34220	220	174	2015	469	188	392	292	12	20	0
34221	220	116	2014	71	170	371	264	12	20	0
34222	220	116	2015	419	130	264	189	12	20	0
34223	220	163	2014	2094	493	1357	943	12	20	0
34224	220	163	2015	7768	714	1300	962	12	20	0
34225	220	190	2014	20811	682	1670	1228	12	20	0
34226	220	190	2015	29071	980	2232	1491	12	20	0
34227	220	72	2014	2669	2306	3114	2821	12	20	0
34228	220	72	2015	161	2285	3150	2800	12	20	0
34229	220	194	2014	4101	1875	3475	2713	12	20	0
34230	220	194	2015	10579	1497	2483	1922	12	20	0
34231	220	21	2014	3704	2170	5389	3778	12	20	0
34232	220	21	2015	9608	2713	4934	3692	12	20	0
34233	220	70	2014	1579	1382	2547	2059	12	20	0
34234	220	70	2015	97	1385	2503	1921	12	20	0
34235	252	126	2014	50075	431	1600	1271	12	20	0
34236	252	126	2015	122376	445	1357	980	12	20	0
34237	253	147	2014	543	839	7243	5082	12	20	0
34238	253	147	2015	2734	250	6313	4112	12	20	0
34239	253	126	2014	360030	838	1761	1402	12	20	0
34240	253	126	2015	523173	372	1711	1079	12	20	0
34241	253	190	2014	109346	320	1765	1119	12	20	0
34242	253	190	2015	72482	563	2255	1496	12	20	0
34243	285	7	2014	616	1138	1603	1445	12	20	0
34244	285	7	2015	426	1403	1751	1562	12	20	0
34245	285	197	2014	136	1541	1674	1606	12	20	0
34246	285	197	2015	438	1533	1969	1683	12	20	0
34247	285	106	2014	11536	937	1151	1063	12	20	0
34248	285	106	2015	27944	1340	1500	1431	12	20	0
34249	285	68	2014	25	1876	2715	2450	12	20	0
34250	285	68	2015	86	3682	4563	4173	12	20	0
34251	285	71	2015	18	6026	6947	6627	12	20	0
34252	285	143	2015	4	7000	8800	8301	12	20	0
34253	285	147	2015	2430	254	4234	3233	12	20	0
34254	285	126	2014	12182	788	1863	1350	12	20	0
34255	285	126	2015	138236	382	1670	1145	12	20	0
34256	308	7	2014	836	1052	1496	1239	12	20	0
34257	308	7	2015	1352	1338	1674	1556	12	20	0
34258	308	197	2014	1586	1602	1793	1657	12	20	0
34259	308	197	2015	1635	1612	1945	1708	12	20	0
34260	308	169	2014	17	1579	1985	1772	12	20	0
34261	308	169	2015	43	1512	1971	1833	12	20	0
34262	308	106	2014	2948	953	1149	1067	12	20	0
34263	308	106	2015	4333	1248	1471	1417	12	20	0
34264	308	155	2014	2	901	1431	1431	12	20	0
34265	308	43	2015	1	1500	1500	1500	12	20	0
34266	308	68	2014	400	1992	3347	2646	12	20	0
34267	308	68	2015	684	3117	4599	4268	12	20	0
34268	308	85	2015	1	3900	3900	3900	12	20	0
34269	308	113	2014	4	6550	6550	6550	12	20	0
34270	308	113	2015	20	6914	7545	7443	12	20	0
34271	308	71	2014	31	6142	7686	7477	12	20	0
34272	308	71	2015	5	6860	7200	7100	12	20	0
34273	308	143	2014	442	2919	3308	3218	12	20	0
34274	308	143	2015	33	7574	7949	7846	12	20	0
34275	308	18	2014	12	4447	4875	4717	12	20	0
34276	308	18	2015	4	7275	8500	8275	12	20	0
34277	308	74	2014	17	3775	4325	4000	12	20	0
34278	308	74	2015	6	3001	4634	4167	12	20	0
34279	308	171	2014	34	3045	3270	3200	12	20	0
34280	308	171	2015	132	3373	3734	3666	12	20	0
34281	308	126	2014	63453	339	1796	1413	12	20	0
34282	308	126	2015	109358	211	1545	1023	12	20	0
34283	329	106	2015	2604	1300	1487	1370	12	20	0
34284	329	126	2015	229784	945	1581	1239	12	20	0
34285	346	41	2014	1059	3850	4050	3950	12	20	0
34286	346	7	2014	257	1265	1425	1318	12	20	0
34287	346	7	2015	97	1407	1564	1503	12	20	0
34288	346	197	2014	130	1553	1623	1580	12	20	0
34289	346	197	2015	37	1534	1576	1571	12	20	0
34290	346	106	2014	92393	975	1143	1080	12	20	0
34291	346	106	2015	17776	1345	1453	1404	12	20	0
34292	346	68	2014	276	2068	2475	2286	12	20	0
34293	346	68	2015	176	3481	4162	3715	12	20	0
34294	346	71	2014	16	7352	7577	7436	12	20	0
34295	346	71	2015	6	5200	6751	6125	12	20	0
34296	346	143	2015	41	7237	7689	7535	12	20	0
34297	346	171	2014	5	3126	3199	3181	12	20	0
34298	346	126	2014	222889	446	1638	1457	12	20	0
34299	346	126	2015	298775	603	1450	1148	12	20	0
34300	64	106	2016	344	1356	1413	1388	2	20	0
34301	64	99	2016	7	3186	3186	3186	2	20	0
34302	64	44	2016	17	2325	2488	2402	2	20	0
34303	64	126	2015	176262	203	1566	1358	2	20	0
34304	64	126	2016	162820	438	913	731	2	20	0
34305	64	190	2016	461	434	1026	742	2	20	0
34306	72	7	2015	269	1247	1396	1306	2	20	0
34307	72	7	2016	370	1380	1596	1510	2	20	0
34308	72	197	2015	84	1457	1582	1493	2	20	0
34309	72	197	2016	184	1529	1677	1596	2	20	0
34310	72	169	2015	7	2131	2252	2243	2	20	0
34311	72	169	2016	6	1449	1481	1481	2	20	0
34312	72	106	2015	16400	1081	1292	1242	2	20	0
34313	72	106	2016	9158	1370	1440	1417	2	20	0
34314	72	43	2015	1	4300	4300	4300	2	20	0
34315	72	43	2016	1	3205	3205	3205	2	20	0
34316	72	68	2015	36	3064	3625	3495	2	20	0
34317	72	68	2016	56	3634	4493	4124	2	20	0
34318	72	85	2015	2	3268	3268	3268	2	20	0
34319	72	85	2016	7	2843	2843	2843	2	20	0
34320	72	113	2015	1	4000	4000	4000	2	20	0
34321	72	113	2016	10	5511	5763	5763	2	20	0
34322	72	71	2015	10	7599	7637	7599	2	20	0
34323	72	71	2016	2	5005	5005	5005	2	20	0
34324	72	143	2015	15	4709	4784	4731	2	20	0
34325	72	143	2016	53	6597	6982	6884	2	20	0
34326	72	18	2015	6	5418	5484	5484	2	20	0
34327	72	126	2015	105880	860	1575	1374	2	20	0
34328	72	126	2016	125571	477	896	732	2	20	0
34329	72	185	2015	4	1796	1841	1796	2	20	0
34330	72	185	2016	130	2188	2313	2275	2	20	0
34331	72	53	2016	1	5000	5000	5000	2	20	0
34332	83	126	2015	102411	1126	1747	1408	2	20	0
34333	83	126	2016	87119	508	971	677	2	20	0
34334	96	134	2015	1782	1963	1968	1965	2	20	0
34335	96	99	2016	12	1375	1900	1638	2	20	0
34336	96	55	2016	1854	1202	1505	1351	2	20	0
34337	96	17	2016	21	2840	3240	3040	2	20	0
34338	96	25	2016	480	1250	1310	1280	2	20	0
34339	96	26	2016	15	1375	1425	1400	2	20	0
34340	96	190	2016	47457	1359	2212	1788	2	20	0
34341	96	21	2016	477	1440	1852	1646	2	20	0
34342	137	7	2015	189	1109	1218	1164	2	20	0
34343	137	7	2016	148	1412	1596	1507	2	20	0
34344	137	197	2015	231	1471	2455	1505	2	20	0
34345	137	197	2016	277	1506	1695	1592	2	20	0
34346	137	106	2015	54000	1140	1312	1276	2	20	0
34347	137	106	2016	24875	1349	1504	1489	2	20	0
34348	137	121	2016	10	1400	1500	1451	2	20	0
34349	137	68	2015	9	2233	2567	2333	2	20	0
34350	137	113	2016	5	5700	6000	6000	2	20	0
34351	137	143	2016	66	6411	6639	6567	2	20	0
34352	137	74	2015	3	5051	5051	5051	2	20	0
34353	137	74	2016	61	3980	4500	4400	2	20	0
34354	137	171	2015	285	3259	3362	3341	2	20	0
34355	137	171	2016	391	3440	3740	3678	2	20	0
34356	137	126	2015	91200	450	1655	1384	2	20	0
34357	137	126	2016	87124	279	944	711	2	20	0
34358	169	7	2015	437	1182	1426	1340	2	20	0
34359	169	7	2016	309	1326	1987	1602	2	20	0
34360	169	197	2015	1642	1544	1942	1706	2	20	0
34361	169	197	2016	1172	1554	2168	1799	2	20	0
34362	169	169	2015	19	1781	2100	2014	2	20	0
34363	169	169	2016	2004	1216	1658	1544	2	20	0
34364	169	106	2015	27885	1098	1250	1219	2	20	0
34365	169	106	2016	6988	1241	1447	1411	2	20	0
34366	169	155	2015	6	1691	1691	1691	2	20	0
34367	169	155	2016	2	1646	1701	1646	2	20	0
34368	169	68	2015	278	2503	3162	3003	2	20	0
34369	169	68	2016	2256	2676	4466	4256	2	20	0
34370	169	71	2015	22933	5413	6763	5413	2	20	0
34371	169	71	2016	2	6600	6600	6600	2	20	0
34372	169	143	2015	8	3450	4514	4491	2	20	0
34373	169	143	2016	138	5700	7457	7260	2	20	0
34374	169	18	2015	6	5427	5756	5551	2	20	0
34375	169	18	2016	3	8400	9276	8400	2	20	0
34376	169	74	2015	3	2751	3451	3451	2	20	0
34377	169	171	2015	2429	2333	3365	3329	2	20	0
34378	169	171	2016	2439	2525	3740	3709	2	20	0
34379	169	182	2015	7	3311	3311	3311	2	20	0
34380	169	126	2015	442145	741	1582	1402	2	20	0
34381	169	126	2016	381573	483	1041	795	2	20	0
34382	170	197	2016	410	1505	1890	1730	2	20	0
34383	170	106	2016	1551	1403	1447	1433	2	20	0
34384	170	171	2016	609	3347	3777	3752	2	20	0
34385	170	126	2015	106109	612	1502	1362	2	20	0
34386	170	126	2016	96492	389	835	703	2	20	0
34387	171	7	2016	10	1636	1636	1636	2	20	0
34388	171	197	2016	354	1573	1941	1749	2	20	0
34389	171	169	2016	717	1366	1592	1535	2	20	0
34390	171	106	2016	5377	1345	1456	1432	2	20	0
34391	171	68	2016	245	3794	4348	4229	2	20	0
34392	171	143	2016	6	7552	7576	7574	2	20	0
34393	171	171	2016	998	2446	3763	3658	2	20	0
34394	183	7	2015	1497	1251	1500	1359	2	20	0
34395	183	7	2016	928	1355	1737	1584	2	20	0
34396	183	197	2015	819	1443	1739	1554	2	20	0
34397	183	197	2016	980	1499	1889	1679	2	20	0
34398	183	169	2015	67	1977	2777	2693	2	20	0
34399	183	169	2016	6	1747	1880	1801	2	20	0
34400	183	106	2015	9560	1055	1223	1166	2	20	0
34401	183	106	2016	15182	1395	1477	1459	2	20	0
34402	183	43	2016	3	2500	3040	2725	2	20	0
34403	183	68	2015	3	2926	3360	3000	2	20	0
34404	183	68	2016	407	3483	4679	4098	2	20	0
34405	183	85	2016	6	2615	3550	2680	2	20	0
34406	183	113	2016	22	4927	7095	6264	2	20	0
34407	183	71	2015	6	4650	5800	5000	2	20	0
34408	183	71	2016	4	4850	7152	6001	2	20	0
34409	183	143	2015	83	4443	5303	5168	2	20	0
34410	183	143	2016	480	6286	7400	7062	2	20	0
34411	183	74	2015	24	4001	5001	4277	2	20	0
34412	183	74	2016	30	3975	4675	4283	2	20	0
34413	183	30	2015	3	3305	3305	3305	2	20	0
34414	183	30	2016	4	2660	2851	2660	2	20	0
34415	183	171	2015	31	3192	3257	3247	2	20	0
34416	183	126	2015	131166	597	1495	1241	2	20	0
34417	183	126	2016	176150	231	955	667	2	20	0
34418	191	7	2015	231	1205	1442	1379	2	20	0
34419	191	7	2016	86	1454	1625	1546	2	20	0
34420	191	197	2015	92	1574	1766	1633	2	20	0
34421	191	197	2016	12	1718	1832	1718	2	20	0
34422	191	169	2016	100	1444	1609	1521	2	20	0
34423	191	106	2015	21711	1194	1255	1232	2	20	0
34424	191	106	2016	2020	1412	1464	1449	2	20	0
34425	191	68	2015	44	2693	3189	3012	2	20	0
34426	191	68	2016	153	3938	4157	4069	2	20	0
34427	191	143	2016	13	6276	6919	6826	2	20	0
34428	191	126	2015	231359	422	1500	1369	2	20	0
34429	191	126	2016	217657	406	923	716	2	20	0
34430	213	7	2016	29	1409	1502	1447	2	20	0
34431	213	197	2016	47	1460	1611	1552	2	20	0
34432	213	106	2016	4308	1349	1476	1452	2	20	0
34433	213	68	2016	22	2963	3725	3513	2	20	0
34434	213	85	2016	2	3213	3213	3213	2	20	0
34435	213	113	2016	1	6700	6700	6700	2	20	0
34436	213	143	2016	25	5605	6158	5954	2	20	0
34437	213	74	2016	2	3200	3200	3200	2	20	0
34438	213	171	2016	1	3525	3525	3525	2	20	0
34439	213	147	2016	6285	48	1176	719	2	20	0
34440	213	126	2016	118814	456	1009	775	2	20	0
34441	215	7	2016	160	1522	1882	1715	2	20	0
34442	215	197	2016	3	1661	2286	2252	2	20	0
34443	215	169	2016	20	1267	1932	1741	2	20	0
34444	215	106	2016	3430	1377	1429	1411	2	20	0
34445	215	68	2016	21	2400	4271	4256	2	20	0
34446	215	143	2016	18	6575	7178	6853	2	20	0
34447	215	126	2016	186008	323	986	715	2	20	0
34448	220	144	2016	210	1500	3500	2500	2	20	0
34449	220	19	2015	139	760	1620	1120	2	20	0
34450	220	19	2016	82	933	1900	1433	2	20	0
34451	220	147	2015	3098	3036	7393	5679	2	20	0
34452	220	147	2016	25233	2366	5843	3901	2	20	0
34453	220	69	2016	4320	1920	2831	2459	2	20	0
34454	220	196	2016	3080	568	1194	853	2	20	0
34455	220	102	2015	220	1029	1775	1300	2	20	0
34456	220	102	2016	443	946	1911	1535	2	20	0
34457	220	117	2015	590	883	2417	1675	2	20	0
